37.4 0.024565 0.024565
37.5 0.022703 0.022703
37.6 0.018175 0.018175
37.7 0.01261 0.01261
37.8 0.0079814 0.0079814
37.9 0.0026824 0.0026824
38 -0.0030902 -0.0030902
38.1 -0.0071257 -0.0071257
38.2 -0.0094541 -0.0094541
38.3 -0.011558 -0.011558
38.4 -0.013673 -0.013673
38.5 -0.015405 -0.015405
38.6 -0.01569 -0.01569
38.7 -0.015513 -0.015513
38.8 -0.016189 -0.016189
38.9 -0.016807 -0.016807
39 -0.015568 -0.015568
39.1 -0.011675 -0.011675
39.2 -0.008435 -0.008435
39.3 -0.0055548 -0.0055548
39.4 -0.00085153 -0.00085153
39.5 0.006415 0.006415
39.6 0.014237 0.014237
39.7 0.020814 0.020814
39.8 0.024206 0.024206
39.9 0.024675 0.024675
40 0.022973 0.022973
40.1 0.019186 0.019186
40.2 0.014407 0.014407
40.3 0.010046 0.010046
40.4 0.0045977 0.0045977
40.5 -0.0014545 -0.0014545
40.6 -0.0063862 -0.0063862
40.7 -0.0098235 -0.0098235
40.8 -0.012123 -0.012123
40.9 -0.013223 -0.013223
41 -0.013409 -0.013409
41.1 -0.01416 -0.01416
41.2 -0.016009 -0.016009
41.3 -0.01765 -0.01765
41.4 -0.017662 -0.017662
41.5 -0.015099 -0.015099
41.6 -0.011508 -0.011508
41.7 -0.0089628 -0.0089628
41.8 -0.006698 -0.006698
41.9 -0.0029111 -0.0029111
42 0.0042423 0.0042423
42.1 0.012986 0.012986
42.2 0.019717 0.019717
42.3 0.023472 0.023472
42.4 0.024208 0.024208
42.5 0.022694 0.022694
42.6 0.020042 0.020042
42.7 0.016186 0.016186
42.8 0.011708 0.011708
42.9 0.0057291 0.0057291
43 -0.0010068 -0.0010068
43.1 -0.0060123 -0.0060123
43.2 -0.0086687 -0.0086687
43.3 -0.010672 -0.010672
43.4 -0.012866 -0.012866
43.5 -0.014381 -0.014381
43.6 -0.015244 -0.015244
43.7 -0.015963 -0.015963
43.8 -0.017113 -0.017113
43.9 -0.018255 -0.018255
44 -0.01724 -0.01724
44.1 -0.013659 -0.013659
44.2 -0.009901 -0.009901
44.3 -0.0079507 -0.0079507
44.4 -0.0050058 -0.0050058
44.5 0.0012893 0.0012893
44.6 0.0099774 0.0099774
44.7 0.017569 0.017569
44.8 0.022086 0.022086
44.9 0.023671 0.023671
45 0.023314 0.023314
45.1 0.021 0.021
45.2 0.016075 0.016075
45.3 0.010975 0.010975
45.4 0.0060459 0.0060459
45.5 0.00087604 0.00087604
45.6 -0.004077 -0.004077
45.7 -0.0080744 -0.0080744
45.8 -0.010883 -0.010883
45.9 -0.013058 -0.013058
46 -0.013921 -0.013921
46.1 -0.014466 -0.014466
46.2 -0.015677 -0.015677
46.3 -0.016518 -0.016518
46.4 -0.016965 -0.016965
46.5 -0.017054 -0.017054
46.6 -0.015582 -0.015582
46.7 -0.012251 -0.012251
46.8 -0.0080542 -0.0080542
46.9 -0.004143 -0.004143
47 0.00087117 0.00087117
47.1 0.0073417 0.0073417
47.2 0.014677 0.014677
47.3 0.020551 0.020551
47.4 0.02391 0.02391
47.5 0.024126 0.024126
47.6 0.021514 0.021514
47.7 0.016659 0.016659
47.8 0.012109 0.012109
47.9 0.0076343 0.0076343
48 0.0018596 0.0018596
48.1 -0.0036931 -0.0036931
48.2 -0.007615 -0.007615
48.3 -0.010106 -0.010106
48.4 -0.011937 -0.011937
48.5 -0.013638 -0.013638
48.6 -0.014848 -0.014848
48.7 -0.01574 -0.01574
48.8 -0.01659 -0.01659
48.9 -0.017465 -0.017465
49 -0.017347 -0.017347
49.1 -0.015863 -0.015863
49.2 -0.013495 -0.013495
49.3 -0.010326 -0.010326
49.4 -0.0062644 -0.0062644
49.5 -0.0007172 -0.0007172
49.6 0.0060849 0.0060849
49.7 0.012917 0.012917
49.8 0.018559 0.018559
49.9 0.021895 0.021895
50 0.023226 0.023226
50.1 0.022547 0.022547
50.2 0.01884 0.01884
50.3 0.013063 0.013063
50.4 0.0073813 0.0073813
50.5 0.0021142 0.0021142
50.6 -0.0024803 -0.0024803
50.7 -0.006738 -0.006738
50.8 -0.010327 -0.010327
50.9 -0.012977 -0.012977
51 -0.014633 -0.014633
51.1 -0.015199 -0.015199
51.2 -0.015573 -0.015573
51.3 -0.016386 -0.016386
51.4 -0.017729 -0.017729
51.5 -0.018363 -0.018363
51.6 -0.01703 -0.01703
51.7 -0.014789 -0.014789
51.8 -0.011681 -0.011681
51.9 -0.0075233 -0.0075233
52 -0.0024352 -0.0024352
52.1 0.0037575 0.0037575
52.2 0.010851 0.010851
52.3 0.017236 0.017236
52.4 0.021331 0.021331
52.5 0.023232 0.023232
52.6 0.023439 0.023439
52.7 0.020656 0.020656
52.8 0.014796 0.014796
52.9 0.0087206 0.0087206
53 0.0034135 0.0034135
53.1 -0.0016383 -0.0016383
53.2 -0.0061553 -0.0061553
53.3 -0.0099555 -0.0099555
53.4 -0.011741 -0.011741
53.5 -0.01296 -0.01296
53.6 -0.014797 -0.014797
53.7 -0.016437 -0.016437
53.8 -0.017397 -0.017397
53.9 -0.017837 -0.017837
54 -0.017697 -0.017697
54.1 -0.017301 -0.017301
54.2 -0.01571 -0.01571
54.3 -0.013303 -0.013303
54.4 -0.009649 -0.009649
54.5 -0.0043851 -0.0043851
54.6 0.002528 0.002528
54.7 0.0098647 0.0098647
54.8 0.016074 0.016074
54.9 0.020094 0.020094
55 0.02244 0.02244
55.1 0.023488 0.023488
55.2 0.021433 0.021433
55.3 0.015973 0.015973
55.4 0.010091 0.010091
55.5 0.0049544 0.0049544
